x,y,z
167.77179320376578,251.25665926953042,a
174.0936983887849,281.31142213680357,a
143.30606680594678,253.611182311062,a
95.72755686710354,277.60356384068575,a
102.23100111314018,338.4497017957434,a
97.57828609131215,279.81981421300014,a
87.20441411911811,266.0752715070172,a
55.4962186066631,351.8493385476137,a
85.53968259329977,286.94638364538525,a
76.6572808871143,306.4597955606113,a
120.54574118925419,323.5866487834208,a
118.00699207338208,245.63061134383472,a
114.47650882832906,255.62819064995182,a
142.96297302810822,213.11301098857416,a
93.8468074923287,262.1222112513499,a
110.51425749137172,241.2297154055684,a
58.194899901450384,290.6149110780585,a
68.38177946073282,286.5309112173051,a
13.836918719769207,267.3510102836375,a
-28.298552702851772,275.48616302682166,a
34.390065291654025,264.989270401898,a
12.949913482551956,256.2603971563957,a
68.80180166704262,207.80922412801044,a
123.8976976664466,212.0393645616333,a
124.20399554446205,183.71989765501075,a
141.68580051549228,153.95302470993778,a
105.76972496711696,143.79920066649026,a
81.4112543029626,164.2111310471248,a
106.49486498577959,181.5742719341585,a
76.6505981161585,198.54705612768646,a
63.28698084291687,174.5228520182041,a
85.28397121258773,153.27508957057768,a
58.34612941014951,185.43570859930514,a
81.8373141272963,178.70731940171714,a
90.95527806706092,168.74242888937226,a
89.35464019382847,131.04563737550905,a
80.65688823631402,159.52660116566398,a
52.40577618490739,212.70155995489557,a
-29.802882124962323,179.24417187668814,a
16.88868070692476,157.69152765642013,a
19.21654197119625,194.8675627163708,a
75.61816306132981,185.55136243238923,a
7.302444085414258,156.9997613211441,a
10.324970820308925,173.26445465694144,a
21.614451779975298,190.63945960466543,a
20.956562579279453,153.28480981833144,a
-8.854030004050383,135.3400421004901,a
24.67097305824786,170.94277868577848,a
521.3765351295152,493.3024126567567,b
473.10871036925124,469.6313298559224,b
503.73762386223314,479.8046377490857,b
461.809656591548,474.6104895301087,b
498.51507676813213,474.2411050116683,b
452.09623914665895,423.404066008662,b
461.78529967268156,450.1612049770592,b
439.3345499433804,504.4819414049689,b
438.4498416154429,431.36584181962814,b
496.6973442986868,542.1875830703344,b
441.72191905223906,480.79301022543757,b
423.78484151306156,551.0823295689439,b
464.1818663597829,468.8070491459862,b
431.91402577002964,430.33981555573837,b
507.11248985729037,457.8436875834928,b
495.5993866246353,437.4858949119772,b
536.6054425080893,491.2997754886727,b
497.8199364119872,419.88359427083435,b
536.1407161592331,419.49358518661415,b
571.767921884137,413.07624770766074,b
549.0832660291089,407.11873489200724,b
525.728038549511,415.17809155215474,b
535.9888084387054,486.5716311990412,b
527.3736148056845,384.6251864871297,b
504.69681241188965,403.74789231242823,b
484.6928317776259,390.01683926538794,b
420.6706661928758,473.1462444721722,b
479.0777040348225,443.9686630241923,b
437.75283562482474,444.4595278480775,b
470.5800166592976,458.7077634092184,b
455.95279814836204,406.9314678072617,b
434.78506214020234,441.5315646919337,b
392.9371794122347,459.84677178646245,b
407.2017430808493,492.67557818878754,b
420.9956026104452,472.03435462226884,b
391.1239348742153,439.1732561116749,b
407.4707451286159,450.79615777190105,b
479.4760343676879,407.222512950842,b
478.295382958227,389.67511412635554,b
465.8433491349586,385.5204034250939,b
476.77609463829515,398.45958973601364,b
491.0102940391411,405.62983276958124,b
490.04537123613085,380.4800179919988,b
512.7449498921352,382.3260003567881,b
468.99003933824116,429.27682852695284,b
449.237031756735,377.9073693402058,b
388.4633618605747,401.69259789633577,b
349.272699908892,406.37844542177015,b
368.4969889963468,456.9462490524676,b
358.57277455717656,452.2290426404751,b
396.7764824873316,389.411298858274,b
398.45210642026416,403.4898080855661,b
416.5554210310813,400.0503594276755,b
424.1994900212658,354.44717869292816,b
498.97751293371516,343.0515102210783,b
474.2541847953779,274.00057566514147,b
482.16500967025775,255.2498805127088,b
533.7809199798556,333.1159758641211,b
500.9011714312464,267.8841124858163,b
498.81360359554975,305.40413852504196,b
450.927004930225,335.22251243691574,b
426.01870309105294,288.85693955383016,b
392.0640871986423,380.5177070008324,b
376.15746389584524,346.77044190595916,b
403.3478246951287,366.8158206495659,b
424.2512645900576,346.4927839518755,b
396.6811338571679,347.2745917850426,b
394.2339753439332,326.51618560568113,b
433.6537742035563,309.79020355100744,b
422.6769476755449,335.11016704553674,b
459.37084600500367,299.09962000945086,b
429.38882631610784,294.3067539440541,b
382.47144059845095,266.7016802871957,b
404.1420021601534,291.8525465922937,b
352.52646938245766,305.59852684664696,b
317.5676561497333,309.59060063159524,b
275.89524640548825,298.36037834232417,b
306.45183416036997,313.43064235397935,b
252.4020111574281,328.08768818507406,b
337.6772592997758,263.26009499527504,b
348.56957475904096,291.8963588764319,b
333.605835246642,216.51363810632705,b
388.0195651570222,170.87190026668492,b
365.31722435735776,200.61685471306998,b
388.1136356305998,141.53618449115623,b
407.4635313092389,207.24193256751136,b
407.8385455871452,170.16408054907367,b
340.0220670639993,222.99607928745115,b
331.38382005360546,183.12193405263264,b
341.96561073022593,168.69558845984506,b
322.3413710182051,248.1458454841473,b
292.66423179570654,167.38456253281413,b
295.1365067917182,199.97853433876958,b
317.9472293145834,178.28016259278286,b
323.7944670890822,170.3752251096194,b
357.2837120780743,161.33965204174837,b
359.2919160202355,140.78112607630015,b
356.1307790769314,175.3126996962477,b
378.50944510929224,211.22383980033794,b
342.2447269950002,151.7627428355575,b
386.9837791969416,200.38898314019582,b
307.17947669738817,212.20186897142395,b
337.09778914021786,219.0773264539664,b
260.36151538309906,202.34110063728474,b
270.89504576348673,231.02805549764042,b
244.86864238346755,268.497681099195,b
316.1839343945116,248.46413180619103,b
290.37569024849495,170.63254046380092,b
265.4162262564718,224.06824116908598,b
303.0032084269404,215.99236962020814,b
274.0081461038177,195.21659807373356,b
272.46070429853654,208.9670036516602,b
294.2237044170408,176.47128997487653,b
259.6771189561054,170.72769225495512,b
219.39525946099164,164.52275851742962,b
246.21906242279198,196.66624214442612,b
182.10566372406873,210.14175609803476,b
239.7682654149954,278.51700188913486,b
220.48556965613034,223.5664102059821,b
238.1108806573589,163.2718304503734,b
258.72775620392724,138.45059581921709,b
296.893949441406,148.92482770274802,b
268.95481243383074,36.45371007743199,b
311.89417095445606,114.30355971017269,b
219.2294960845276,129.10601879011625,b
274.44379574425153,137.32397367719932,b
247.66209846366388,52.26121069930599,b
193.02223851886137,94.47862818677879,b
174.7809294815142,108.688331334613,b
165.94570897828677,160.14076202635124,b
215.9216111633938,181.26965286879812,b
218.64132077300576,105.038828745876,b
214.4192965413297,106.31601540484286,b
229.89488943934802,88.34415149306813,b
219.5367575292668,35.07247041455469,b
257.90312146680947,55.4872315606965,b
266.6448292357971,111.50782093987328,b
187.03509259003454,75.16762829348937,b
218.780437633336,52.14538792121431,b
137.844515244304,117.7399499378352,b
141.41775160170556,87.61677045396272,b
129.6738628264337,127.68681842786555,b
133.03696203796855,92.0896463061024,b
115.23518787047117,119.70215864136588,b
146.35340354165436,74.02540292168015,b
113.24309272410844,29.429664342646845,b
142.19236561034995,33.40943860970151,b
695.5376108486457,410.7341823268803,c
727.4264850773907,402.25873734955076,c
684.1293062286369,491.9739943526111,c
674.7385059482976,415.1030292281106,c
586.8769410437183,439.814747650862,c
571.8206819290169,436.3332841026415,c
594.4252238815079,443.16573245964554,c
623.9696940220273,422.99146043513474,c
585.2630825788833,432.14635793879364,c
586.8199851826118,432.3965725085559,c
623.9126914436854,414.78810385879615,c
662.9561479918312,377.8819756265221,c
621.7684913825934,337.9694957229309,c
665.3371415668724,363.0535524216403,c
674.2580426719337,358.45940260186705,c
657.2910511275358,339.73893362866875,c
667.2422702496186,311.1017174705479,c
688.8280646591501,354.2855024922302,c
683.0466638305896,357.38994402908156,c
663.2646773120241,349.1760799225848,c
688.0196172350903,390.58882816633184,c
569.4774877471067,391.6764307006962,c
611.6677309870108,372.53592872338197,c
630.0073938905716,346.0099888233202,c
633.7352132834823,368.59980293845405,c
603.5655626817966,330.4343648011802,c
593.93377123224,353.7398668368497,c
631.7573939399172,355.7657461985601,c
716.4149745314271,294.82102949952787,c
698.3565235923385,339.7306362944074,c
659.0331100645832,344.5247285238528,c
641.5895175505668,325.3571848724333,c
606.2591969740635,347.96728841078425,c
629.5895828959497,359.05854190149336,c
604.9086639738865,336.5325476668312,c
590.4000621614538,345.2175698680652,c
581.0358726420859,404.1671382947817,c
625.1060519555763,334.8195911296872,c
624.8991745587741,296.84732576989194,c
638.1179818202371,317.02613104296154,c
648.692693187648,216.0416732834325,c
649.3697823657817,268.6704035520047,c
712.9333652633819,254.08547278151423,c
642.3171829470915,237.25834900588598,c
712.7323901660611,239.21581295850962,c
616.8776613928437,258.393316628369,c
580.3270234594888,253.6695596156309,c
581.3661060715269,305.4718639999206,c
585.6092896665928,307.677936107523,c
575.4157744445539,296.2367171271419,c
565.0094517299011,256.03401119482214,c
583.7393726415654,257.85922026607625,c
635.2357180772209,249.69008098609237,c
616.1099575624811,240.63411155111095,c
616.5356531214437,234.24609421242212,c
637.4039253699915,193.27546320931606,c
667.255407709272,202.84291720746,c
589.0827733598853,229.53674438707594,c
584.9385005830841,176.73266001520778,c
564.5945741691629,216.45607338150324,c
543.0977633258353,228.89637201040227,c
538.3240838944154,221.6593988693229,c
554.8395519756363,248.3913098019245,c
538.6725255764884,268.9028419431015,c
551.0351937106939,208.97392338482052,c
535.2311169910284,167.90284871804818,c
610.1762460980436,156.20975394072235,c
599.9234844450583,86.07019506009613,c
656.5538441303711,91.6252446587971,c
645.3063921025997,96.2363516674971,c
677.1596489184669,60.98375340839908,c
614.0669067320064,122.76608259146326,c
619.5746902593066,68.0965178988784,c
581.9576687685728,74.18714077880321,c
594.2777115412025,63.748249227554425,c
550.7801808376855,152.24583800061396,c
551.155888952898,142.26609426090278,c
499.58503823094867,177.803247099594,c
553.7953976429493,202.52964711819197,c
542.2435139287767,142.25803618344167,c
483.06918702824936,105.8018989315525,c
500.68681821496455,84.76755907616126,c
562.7965187044625,58.33648047894843,c
584.6260637437955,99.26430047988089,c
595.2343476129813,38.36243681951373,c
609.7787788416907,37.3245610865647,c
574.9314322985174,42.56691047964222,c
527.537128236239,54.13029084001323,c
493.982007934495,106.86458033713222,c
512.9752101004715,99.73676365015388,c
447.6299468258832,121.46898598788323,c
413.9757315788071,97.06872380054784,c
462.9763801557568,128.61922996709416,c
399.4324197151197,109.31454772015928,c
400.9138933082208,92.48552817009613,c
422.7091883432533,54.69408953677788,c
448.1627754373111,23.91780604745452,c
432.279674072912,22.484838246626282,c
425.5903274190217,47.12784981065806,c
440.1642948715343,65.75986800481581,c
456.72011085877523,10.57454742654653,c
431.14820000449214,-8.588167673378052,c
436.39260581250596,70.97302522881205,c
380.3164362210128,67.25594700355805,c
367.3389503699531,47.92884863956414,c
362.76167825168363,69.50786663252183,c
377.91207803153986,44.931411783334795,c
439.74520502960104,-6.965481187636271,c
392.4284143470712,30.405161764747106,c
413.4689207144094,-32.3419287806513,c
