x,y,z
37.95664982687991,161.32705873154907,a
77.39302344781049,131.6060021579159,a
206.0347622113578,186.61174573122202,a
193.06060800711646,140.32720140575532,a
190.646818390475,137.9532252352168,a
223.05676015303195,146.888511878798,a
257.54610659591134,177.60391075886116,a
234.98553533096208,165.54354253279985,a
238.73489723580815,116.69865155154969,a
217.28544378009897,120.19397343966449,a
220.60944527313615,82.71500189289054,a
165.7454561246608,112.29527636781484,a
136.8550591701271,91.24396400731138,a
147.64922520924765,58.03981511306756,a
95.67183053448197,84.47968557323128,a
104.0411327158291,51.516194821216686,a
54.668104025823425,119.06997928665908,a
4.358605856990131,92.48560103531082,a
48.38093974081625,30.455675715720872,a
46.27228225341463,29.594457318536115,a
69.47325632646942,71.16956269962708,a
52.252175216229276,94.73417531094759,a
83.63383602356451,38.916823654679206,a
153.06397389305357,52.57567662205906,a
199.29868405251153,72.19792794488654,a
271.8307363433958,37.771938990751266,a
252.25354929909977,43.72363456105984,a
224.11801397518005,56.777044384671456,a
226.63091708005922,64.65035668408939,a
254.65589587887095,43.428103856169855,a
223.41989095158218,74.00180827024604,a
162.3832770867716,78.01136986270791,a
235.88718124910957,50.24373225844482,a
146.55834816490875,52.936991560540775,a
135.15441595015204,61.93362786261571,a
118.228446637562,49.010927520531084,a
159.07077313792087,38.246201281314484,a
101.21135976246158,26.65260870854837,a
94.02151377221753,34.898414492464894,a
90.64065606437754,-32.169541576053916,a
127.98635213867571,77.74460785460434,a
132.64865988721155,69.54655202608194,a
196.13482782895514,39.126245321071565,a
240.85913987833618,45.855985931292594,a
284.8497521967828,58.13574186521805,a
273.11530937690753,32.96587476999463,a
314.4800024077804,45.714533976538235,a
370.8949919110599,33.781340137832444,a
381.7397977040826,21.35319607269912,a
366.5817723384319,27.40154244770173,a
346.501047687418,11.701438420770785,a
392.10561828984527,34.010982922053074,a
349.81862335944777,29.727987491207273,a
402.0273960583439,21.96830953859535,a
411.8108114470642,15.768171696902641,a
413.55485471485565,20.099519909996218,a
465.2851723424988,51.750268416979,a
419.6077348059178,26.531739564851023,a
482.6675613052314,28.47769714787347,a
447.78428183631667,26.139807980420585,a
454.39847433578547,17.16955686513694,a
486.1439281073438,71.46333377726575,a
479.268999107647,44.749939898159425,a
547.2897091679599,57.20644594385686,a
552.0041578682851,40.46370796132442,a
583.4760444197818,72.54299186693197,a
573.579138444754,109.26041784981089,a
674.1305586813652,82.92921821963938,a
634.8886553960657,103.89413421618212,a
664.5692221247389,26.46117168779233,a
629.8662514955628,85.22737556650293,a
618.3637044713811,83.6907507430364,a
688.8592982720385,97.09241104773798,a
601.1554031259093,89.8426137468092,a
575.4239121186403,89.17812320695799,a
585.4881766017293,77.21466025779483,a
489.75354633067735,62.46401954702469,a
410.92032742472753,102.4605674153259,a
348.38185416691067,93.95093534214789,a
295.64583908359833,113.46326367288975,a
281.8470379971228,129.17063817372082,a
268.0523836025713,143.50807039524818,a
258.1817256553456,125.60021190937255,a
270.4899404284915,102.08647753084637,a
279.1624847651913,141.4645693564887,a
283.9923776469945,113.60408187703717,a
295.8380863736445,126.6243659206317,a
329.2300591540327,138.20910045710326,a
368.4152395532497,132.17615352130156,a
427.7988957148825,128.2768117902853,a
549.3792814856921,175.79863056604472,a
589.1015782833624,107.43857377027769,a
593.1992517171219,126.74622745067256,a
628.3084954558494,121.44903939388149,a
693.3851227630246,139.42263890745858,a
708.921646052931,144.43510233680672,a
695.1354988686413,74.41459948270648,a
663.1862055863062,123.76109908476423,a
700.4314835132875,108.51472660725801,a
683.0688287948129,129.70355755982325,a
651.7324651474861,81.81595963763783,a
697.9631230640487,84.95678177732572,a
683.2333598718071,142.13887108551774,a
696.9155341531026,111.86762329493712,a
603.8139382034666,165.38484557623423,a
569.0662713860272,154.00653814205577,a
422.0852593105349,167.79279270022056,a
433.6098787148946,151.58463709148288,a
416.3395573456453,125.61503327578941,a
301.7077898391143,189.22729711513114,a
318.37846596302313,135.20201192249772,a
304.36147233401033,169.20835095478276,a
244.072576449815,204.31304095570425,a
241.35544705593594,217.43603966536665,a
283.6795951828264,183.09359718936952,a
219.03099528271952,209.65223014053169,a
235.08143844959366,164.53797579242888,a
198.0661637505383,194.41046138053986,a
282.1790912556363,188.7100070275593,a
298.2416684392802,217.17923912246835,a
289.2960177008604,152.9139435253964,a
312.49898561057546,185.42637264291204,a
404.0464082429092,87.30262595421618,a
441.3081677262514,149.6536281686021,a
473.16656625133777,177.2961899987897,a
568.6045346405896,149.67021949688313,a
599.9003965981999,163.0597181676785,a
585.582921891902,180.92903344237203,a
658.2981397321132,195.30840901565296,a
680.5078648693377,164.58989298571737,a
636.3536265969444,114.58089825306843,a
701.047995808048,181.12024744272532,a
647.1051730993563,129.32557033124476,a
692.37044310115,212.72851265794412,a
639.5611965904129,159.87836633413377,a
685.3663376821326,211.6933554623713,a
621.134933628007,185.1738704265867,a
608.5386077516674,190.6752175262211,a
619.2436093501094,173.88769578199566,a
544.1338236468804,146.92855158842593,a
492.6253418322861,177.71651573061018,a
465.1320307329976,127.42452346861984,a
455.1978035806719,152.53638540228428,a
465.6472769309172,131.5660533805904,a
432.3670598183371,195.47904561579873,a
444.8655278161579,121.21014157033346,a
433.58296513691425,140.38260093815308,a
452.47025181434276,75.20782076359785,a
445.04548379489194,76.13555807912161,a
454.8372631252821,130.54927513114558,a
507.8649239987118,115.37026271907922,a
519.7644961695894,93.91222575210259,a
599.1476754161071,49.0161270195635,a
570.6278589963468,74.52402242459198,a
591.5629702334098,27.237268411698324,a
587.9304577464585,95.26928942168678,a
630.2047432792878,49.381963839474565,a
674.9194499618955,59.161119116020586,a
700.5038369664552,102.21271025266122,a
685.8275245916577,70.38741696706938,a
667.7950741095704,93.38738493915929,a
669.1330393176397,84.79158789284526,a
665.8017439512176,29.774282222418265,a
695.8801768962644,36.226079306606835,a
671.3087797739976,17.198084332058215,a
645.4876023840335,39.39426970626556,a
671.6523482072341,60.32578374294417,a
669.864318397967,9.8223202515847,a
584.030829020869,47.25413486803154,a
558.7378664439567,104.06174457974868,a
547.3231544577455,34.23835978096423,a
530.637153331265,-32.24601569308493,a
534.0784585477794,40.92675496462061,a
468.9940473419149,80.03160344156481,a
423.4623722009789,40.876599669548966,a
402.7495160506419,46.86685083364529,a
391.11563149081206,46.966731726342175,a
396.945865379741,83.43993134367508,a
367.64804174033065,76.06240091519442,a
303.06033191776027,55.57488328792522,a
292.56533987707394,67.30497239463375,a
276.1105499992764,45.825246318321376,a
261.3436974662328,67.54196577400182,a
289.9939086220225,101.21314558271638,a
250.78948474144616,88.20132579821728,a
286.5201670810806,83.70755627522033,a
308.6860060567479,38.90644382323842,a
226.75672014274653,37.364675518087324,a
317.2265233903835,35.38267821113254,a
297.97584624883694,33.99681654936529,a
356.369924039019,53.822627244230375,a
687.1574263476778,471.1669897352999,c
662.5654182553135,466.471355193526,c
630.8745283982952,472.60734343694975,c
679.7905966884855,431.33204423897706,c
598.2227660321538,466.9782159770661,c
579.465549228935,484.79550571452364,c
580.6488485219845,489.20778495760965,c
505.20708662527613,467.16147620791196,c
464.3071543691756,525.8955000489868,c
453.0239851031359,513.320038261943,c
444.5356760466648,541.537124933772,c
452.56336142253184,480.4435109886973,c
403.98798149525095,479.7046205447932,c
404.1859693086878,540.3520242722308,c
442.90844369895757,497.74019406975873,c
399.05343842822293,498.203345369488,c
412.1437073946623,446.3030368075152,c
387.55758281180954,559.7269471885404,c
369.87409388568307,514.2216306005337,c
394.7539287695171,469.25614892271716,c
361.0896914224244,457.9968512691265,c
395.932190114835,479.6392783988657,c
385.70364805597353,498.48671807454525,c
388.5062206061584,488.4140474555655,c
384.8689029938745,482.3678897536058,c
357.98303715368223,453.0982391274498,c
406.9465972249341,464.7341040918791,c
404.75352487479483,439.64963936216833,c
330.4307683231034,443.0410219703943,c
360.6027222627862,454.7957288492548,c
345.35444716869847,444.2310111439974,c
378.2648800547727,428.12992350276136,c
417.43178434455,370.392721051908,c
375.7393245736885,434.6670789400156,c
392.78044259934074,431.41357382349156,c
434.28464660701485,433.3224072951427,c
471.4634918340682,439.57676759352273,c
489.53488891134043,403.6798909894743,c
520.8194327107072,438.24034902621634,c
552.5071491472604,418.7165701404467,c
553.0009706543144,394.49627339293744,c
565.8671392758075,424.8960591956862,c
649.7955278568326,459.63426394342804,c
584.2196069213742,457.99987231947534,c
632.7692122839129,426.612887764241,c
623.8661996190243,459.3654185205215,c
645.3025616809063,419.2040980629341,c
604.039259312063,441.1273684063237,c
695.0862359675876,388.3780121796135,c
659.5241117566885,384.7418572581477,c
692.1922396793553,397.6288746988662,c
656.8820617034048,436.72250682416353,c
589.4965409836443,370.300726258508,c
629.7994068724043,393.6162587690632,c
628.0505950553484,351.94218602915817,c
629.9179117221025,385.72221338209977,c
609.4742426058091,321.918968780838,c
597.189918206514,385.23932321358467,c
539.2030896351592,408.73395578090185,c
497.8726702786738,391.7235662114068,c
517.6884163093931,376.72429656952255,c
467.6836562588446,375.2510625682179,c
450.73916984591517,366.8467413361734,c
404.4211175063664,428.1754442008231,c
409.38763832665717,370.7119956035117,c
423.37677657719604,391.0207961556474,c
373.30918785065126,370.3016140852235,c
373.7532245164997,414.38586488076453,c
354.83794403003094,379.9453950245321,c
381.0788235379176,343.0710105815599,c
342.1776252393539,325.7924090041692,c
298.0129715447122,340.7449908529358,c
346.65500119144974,334.94150218891923,c
340.57931504747626,307.00478211214704,c
325.5762292421963,284.00334834797803,c
348.2867692154063,339.8018347710704,c
374.3937130538864,287.31130842633047,c
279.06983851478464,336.5157041279002,c
332.14981476311357,316.43936327973313,c
393.23390468205844,309.7585773270293,c
346.95210038442656,280.916225720338,c
426.4636888251444,279.9829942675272,c
409.2848162031116,297.4261572919533,c
411.3809027632842,268.27219733333766,c
472.61244167453486,253.55930112785202,c
496.292415980389,316.3740765409449,c
561.0896635037559,312.8844035763103,c
556.9230602886626,278.65433046788655,c
570.2357922068934,278.9063298493958,c
572.9775209034625,303.93903266882666,c
643.8450790886445,362.98825408887757,c
678.8389895210345,344.68820744029176,c
681.8978879328349,344.4463574772534,c
683.2883465015677,327.22803618935205,c
473.3321225651775,343.5789363199213,c
473.30310102857055,333.6196420077099,c
460.6229277009118,348.69530086968837,c
407.8835654826138,320.1718645016099,c
430.52670720710773,315.352896319759,c
444.76535920938574,290.7205931273427,c
440.1647155702357,304.03343485882306,c
481.6005515526756,317.2846532898731,c
501.2510510459601,301.4898041558978,c
460.80259981006,321.2555601999745,c
471.0459513402816,296.17151440320856,c
487.4870680835776,262.7188470076014,c
515.2981782623364,282.47195963680474,c
516.914392021351,247.49683752326163,c
551.2710461975222,237.80420151113526,c
563.4008669491834,228.31197698146042,c
593.2196693672032,241.4660086761519,c
586.448978680802,292.0930305235056,c
646.0385514196104,261.42543401328317,c
649.8499464021176,306.4168967290482,c
623.8592004709332,304.9976932853324,c
655.8760233963027,312.65188542988403,c
667.9781956362267,283.7475618260245,c
663.7935221142434,265.325044224551,c
648.8302041914213,333.24403285156654,c
639.5997152966427,275.5649984666146,c
668.261324631324,324.47894855817617,c
616.9563220397505,306.1926615517159,c
615.1164478633236,327.4862962213615,c
542.3988329267441,280.59429607420213,c
489.0381630683382,307.427674852858,c
456.7350170671535,273.76287289186416,c
444.9322273235014,263.1268671452817,c
431.77622838573853,266.0923633209603,c
413.5069583390065,275.6643330000937,c
402.38447005846905,253.80360028838862,c
374.1959201488523,280.64184775532766,c
413.2916133957156,282.6574718115246,c
351.57421081616536,288.7691202848987,c
326.04346527105497,227.64039592244194,c
363.0839484694482,258.25149638326224,c
372.1998402863908,211.6644101409663,c
392.27388919023315,255.85711625400543,c
385.88104169411406,208.83761026204525,c
409.771809010325,252.09993721557677,c
381.0290983037287,266.9094617628813,c
365.37109724780004,258.2793869243808,c
384.8785156885984,266.35979904991865,c
351.68641456478787,254.30209718301734,c
367.6092595397188,214.58769707546645,c
447.32935300999554,206.9084968778306,c
507.13727784898515,226.87732676965896,c
526.3140552703051,268.9239562113248,c
577.5907850532017,208.76576531115512,c
550.9770247421719,207.12298295118836,c
571.5520892603099,170.3431064028793,c
580.2466414259881,233.3103913720525,c
664.7902209994436,216.14215667262692,c
615.4942079834993,244.93164920934416,c
659.9512777463478,235.10085829035677,c
651.3570019012984,217.28284614467572,c
678.0981634545524,197.29503322099885,c
660.1710301676916,238.95660763692422,c
692.6676705478127,218.04973479293955,c
574.9214700431878,351.2525448623114,c
569.1303422970784,366.0818783726404,c
530.3495270778584,360.91520644395086,c
500.3208546042843,396.24362272496785,c
532.1585640458836,410.2116320720809,c
489.74883333349993,348.7945188731412,c
545.7471434577424,377.75329768629524,c
542.4233338949704,411.75611151314956,c
528.6953275495663,411.31914504379546,c
524.0561843215487,444.7960219921572,c
500.0643764716981,417.9048465693681,c
495.6386835326619,391.357976396294,c
520.014829272584,433.3509341065568,c
531.6514252261948,421.6576908078654,c
533.2800043372813,420.5283868187231,c
551.0346172853236,423.1517922388591,c
498.0930525282954,436.04671756985084,c
517.9718628132641,431.8788316292114,c
539.9924477184971,438.8460843322544,c
488.15232197684935,447.44740525478915,c
542.3463732171354,447.9552981379626,c
563.6755549102137,454.4509011889513,c
556.4246691788466,429.0889605552601,c
508.0059218737846,443.8602065839549,c
579.1990368023185,463.22006841806666,c
581.083431691725,473.19318526969073,c
594.8302801582189,466.33511037184417,c
668.3503603154716,404.28270504176606,c
577.2829969936373,428.15465651779004,c
639.2229081085231,453.8563567338329,c
650.6784770086099,410.6497101158472,c
644.3719486008863,395.9556864103704,c
581.0328638675934,462.73248009670425,c
578.6019949092521,428.1143884772752,c
626.9815279990909,407.21053104615936,c
587.4051327783627,404.03467302857746,c
561.0233667233491,371.9294273851914,c
551.8427024421472,354.93622303972313,c
600.7887127083154,389.5724054731097,c
539.2602473305728,413.13207623413643,c
484.14459918444845,461.89726764600323,c
504.8101683338508,440.9420245910602,c
469.7106243452245,424.9298111193639,c
449.40901000211704,383.6089294935577,c
497.67871804815906,439.3791591978118,c
478.32975934718644,398.83897377726896,c
518.3235721810917,387.21177698507177,c
516.9991770715177,387.27858156752006,c
484.6321510575168,366.4728950877053,c
517.3254988339121,331.5311260600968,c
536.4062550745641,354.148128530308,c
604.5638825400729,363.75538417023586,c
556.4736019164891,316.34673905608446,c
544.6337147614269,388.9936336550737,c
590.5179569897257,315.61345049204044,c
540.1794579758943,365.31533208092003,c
577.1476798122002,340.016381708356,c
538.4497332910181,333.36182715401037,c
563.5335199192934,328.58742026938296,c
575.4476092559873,355.9066878452446,c
587.8436064537074,326.55092737574114,c
558.4527675354148,340.4828655448897,c
598.7412723036324,345.9956144144976,c
407.9706799467849,469.59963036841964,c
461.81743029064023,429.627708928436,c
442.90283972688917,410.84350349638305,c
437.57867248565566,431.75201111293734,c
394.026722684072,389.58911907275933,c
443.1653179753689,404.3906240997301,c
430.3966906171856,419.17166138458003,c
415.14619903652334,392.4627263058636,c
407.3401187762498,392.7246956729262,c
389.37573886809065,391.9866410656131,c
378.75381665572525,401.3660009059964,c
424.56934933217536,362.0826107237926,c
391.28323431827226,362.8394369700925,c
397.79431318052207,341.30068812240626,c
415.2817888483072,311.01764944364203,c
371.1802845118954,344.32012913687265,c
424.3360283447547,314.04139634639023,c
442.83796569429734,319.3698200381648,c
437.4672366891264,287.16155865317194,c
481.9279917980343,323.625868729907,c
453.61229134942295,292.5098953086158,c
462.7283995266139,306.51406521192877,c
535.1207189757106,292.41582234867803,c
512.7597674482254,232.2992464996127,c
555.2034800122666,243.9156404422382,c
564.0564392803677,240.83426274176384,c
555.1065982249958,301.8582469410592,c
583.1796477130314,281.0629694703704,c
658.8603861369157,260.6674987052206,c
655.1593917487414,289.68835466285077,c
670.5663801787238,290.92553724499635,c
669.9353404603133,290.70040420243004,c
701.3183011085771,314.0885140642158,c
690.0859661450894,303.0165987009908,c
697.1019442719618,359.710734820713,c
611.8704108908474,489.82264402709916,c
544.902938298083,486.47479369450787,c
558.5309758439796,453.37989462160704,c
548.7064644223233,461.6750589942325,c
535.0772387891741,480.65364107890866,c
515.5900016917647,452.581880929345,c
459.7747671609603,509.3218894108571,c
488.4841949122547,466.18555267874143,c
399.0636663418823,475.76080942792146,c
456.4973490715,462.98099670205636,c
444.7104493277587,466.10905568926194,c
534.5594529596417,496.40835944836977,c
486.64118004155443,484.10675752067027,c
504.6716662499155,498.42951479659484,c
602.0499221299935,515.9322444855763,c
618.4912602773597,486.21728218152555,c
574.7871891038444,500.25759196579986,c
670.8482884165315,434.6720351035067,c
735.4644156935847,470.0225811781812,c
660.9112715835688,458.5255018656523,c
667.0659397618597,458.79636321295015,c
681.4575665812978,485.22893205746,c
634.5995316990786,479.561213897063,c
653.8588655181071,410.6784409358602,c
635.9072158821987,495.15329557471085,c
568.9941996822215,478.6325783215218,c
597.23371436319,481.1256957611827,c
523.6474275356535,456.0541712599735,c
515.3796760124408,503.0325039507376,c
526.9142765797646,489.5815462075122,c
516.864808138088,487.40530972355504,c
443.10278586587094,409.8209586762484,c
427.4099081085389,492.57040243209343,c
476.2248109269897,457.70133485024587,c
368.7301458884138,441.9650302723352,c
423.399490285467,480.3137829556232,c
395.42980165772076,465.42198014300266,c
425.22147475837914,453.3371738452634,c
353.73328527065735,440.71215358731536,c
394.7064593624801,417.988993821861,c
379.34952346283666,424.613137989449,c
314.4691922599928,422.40259983350927,c
337.10503094492566,371.88440644691013,c
372.9615081401668,356.95602754298204,c
296.7626201456842,364.1521223229836,c
353.9285723020648,307.8971199445342,c
355.14574489887195,338.3420690047475,c
374.8791227163048,290.0048884817796,c
347.71351451272426,275.63177408958046,c
366.0416066172252,280.5387878961103,c
353.2572568924562,272.8044731851004,c
382.08413718297516,207.49623886574506,c
311.340856166447,284.0561540862776,c
340.56198600603574,248.20287942241342,c
363.7821311474846,201.42406553392084,c
357.7018800881596,222.57916843672268,c
328.2652651982153,241.49775317180178,c
354.48726260549444,211.8398065067156,c
414.2869026842885,278.62183115139976,c
406.57810723901986,255.30245619729757,c
440.31651806510246,229.90946314044515,c
493.87192133472894,186.6429913658298,c
501.4532470999684,214.0664135096506,c
525.7044830076903,247.23757106725762,c
555.6937739136596,243.57544212292282,c
615.2219589770427,310.2766131897462,c
596.654582628235,298.865771648276,c
638.4310987549011,286.8155014221214,c
607.2718933166924,315.88747387578746,c
628.4991383098827,258.81406842934217,c
639.444228297864,315.52176204029035,c
693.5611471720729,277.09949452536534,c
680.9169126353545,265.0592911380228,c
714.7443960045489,290.5919380756435,c
700.016758197641,289.5381375392287,c
700.1898947904507,296.56280281690977,c
708.5629877262497,311.6242488223244,c
710.9528253312947,291.30838884156253,c
742.2350335889035,288.6311054135875,c
708.7000547374748,322.7488518381143,c
700.446277377901,314.1855337423225,c
700.7178351647606,369.6565483430206,c
653.8295499874744,368.33832283630466,c
699.3334118505815,385.52769303759317,c
682.7908394585814,403.9229009962781,c
655.6555711582917,384.8827089135205,c
715.4295979589092,361.38543403236235,c
649.3221475282846,399.73202718639874,c
663.4358625823455,415.2193209063208,c
736.1117028079584,450.01910034437907,c
656.0732986462792,437.48999686989055,c
690.522365381317,416.7834779971778,c
707.7619619662214,475.2870959279112,c
705.5336749138471,416.64541145891303,c
697.3355600232659,472.72635874151325,c
377.1987190807836,462.0481189950399,c
365.73115060405723,441.1470467128108,c
367.90061470215505,463.3423408145137,c
392.6027958933632,433.04990146976036,c
296.90132128620553,478.6173314421249,c
